stamp,x,y,z,roll,pitch,yaw
1715320101,23.228009,11.707881,0.000000,0.000000,0.000000,0.942478
1715320101,23.374956,11.910135,0.000000,0.000000,0.000000,0.951204
1715320101,23.520131,12.113664,0.000000,0.000000,0.000000,0.959931
1715320101,23.663526,12.318452,0.000000,0.000000,0.000000,0.968658
1715320101,23.805127,12.524483,0.000000,0.000000,0.000000,0.977384
1715320101,23.944925,12.731743,0.000000,0.000000,0.000000,0.986111
1715320101,24.082910,12.940214,0.000000,0.000000,0.000000,0.994838
1715320101,24.219069,13.149882,0.000000,0.000000,0.000000,1.003564
1715320101,24.353394,13.360730,0.000000,0.000000,0.000000,1.012291
1715320101,24.485874,13.572742,0.000000,0.000000,0.000000,1.021018
1715320101,24.616499,13.785902,0.000000,0.000000,0.000000,1.029744
1715320101,24.745258,14.000194,0.000000,0.000000,0.000000,1.038471
1715320101,24.872143,14.215601,0.000000,0.000000,0.000000,1.047198
1715320101,24.997143,14.432107,0.000000,0.000000,0.000000,1.055924
1715320101,25.120249,14.649696,0.000000,0.000000,0.000000,1.064651
1715320101,25.241451,14.868351,0.000000,0.000000,0.000000,1.073377
1715320101,25.360741,15.088055,0.000000,0.000000,0.000000,1.082104
1715320101,25.478109,15.308792,0.000000,0.000000,0.000000,1.090831
1715320101,25.593546,15.530545,0.000000,0.000000,0.000000,1.099557
1715320101,25.707044,15.753297,0.000000,0.000000,0.000000,1.108284
1715320102,25.818593,15.977030,0.000000,0.000000,0.000000,1.117011
1715320102,25.928186,16.201729,0.000000,0.000000,0.000000,1.125737
1715320102,26.035814,16.427375,0.000000,0.000000,0.000000,1.134464
1715320102,26.141468,16.653952,0.000000,0.000000,0.000000,1.143191
1715320102,26.245141,16.881442,0.000000,0.000000,0.000000,1.151917
1715320102,26.346826,17.109829,0.000000,0.000000,0.000000,1.160644
1715320102,26.446513,17.339094,0.000000,0.000000,0.000000,1.169371
1715320102,26.544196,17.569220,0.000000,0.000000,0.000000,1.178097
1715320102,26.639866,17.800190,0.000000,0.000000,0.000000,1.186824
1715320102,26.733518,18.031986,0.000000,0.000000,0.000000,1.195551
1715320102,26.825143,18.264590,0.000000,0.000000,0.000000,1.204277
1715320102,26.914735,18.497985,0.000000,0.000000,0.000000,1.213004
1715320102,27.002287,18.732153,0.000000,0.000000,0.000000,1.221730
1715320102,27.087792,18.967076,0.000000,0.000000,0.000000,1.230457
1715320102,27.171244,19.202737,0.000000,0.000000,0.000000,1.239184
1715320102,27.252636,19.439116,0.000000,0.000000,0.000000,1.247910
1715320102,27.331962,19.676197,0.000000,0.000000,0.000000,1.256637
1715320102,27.409216,19.913961,0.000000,0.000000,0.000000,1.265364
1715320102,27.484393,20.152391,0.000000,0.000000,0.000000,1.274090
1715320102,27.557486,20.391467,0.000000,0.000000,0.000000,1.282817
1715320103,27.628490,20.631172,0.000000,0.000000,0.000000,1.291544
1715320103,27.697399,20.871487,0.000000,0.000000,0.000000,1.300270
